ticket_date,flight_date,remain_day,valid_price,ticket_year,ticket_month,ticket_day,ticket_weekday,flight_year,flight_month,flight_day,flight_weekday,remain_day_interval
2017-08-04,2017-09-16,43,520,2017,8,4,5,2017,9,16,6,5
2017-08-04,2017-09-18,45,520,2017,8,4,5,2017,9,18,1,5
2017-08-04,2017-09-23,50,520,2017,8,4,5,2017,9,23,6,5
2017-08-04,2017-09-25,52,520,2017,8,4,5,2017,9,25,1,6
2017-08-04,2017-08-19,15,540,2017,8,4,5,2017,8,19,6,2
2017-08-04,2017-08-21,17,540,2017,8,4,5,2017,8,21,1,2
2017-08-04,2017-08-26,22,540,2017,8,4,5,2017,8,26,6,3
2017-08-04,2017-08-28,24,540,2017,8,4,5,2017,8,28,1,3
2017-08-04,2017-09-02,29,540,2017,8,4,5,2017,9,2,6,3
2017-08-04,2017-08-12,8,550,2017,8,4,5,2017,8,12,6,1
2017-08-04,2017-08-14,10,550,2017,8,4,5,2017,8,14,1,1
2017-08-04,2017-08-05,1,960,2017,8,4,5,2017,8,5,6,1
2017-08-04,2017-08-06,2,1060,2017,8,4,5,2017,8,6,7,1
2017-08-04,2017-08-07,3,1060,2017,8,4,5,2017,8,7,1,1
2017-08-04,2017-08-08,4,1060,2017,8,4,5,2017,8,8,2,1
2017-08-04,2017-08-09,5,1060,2017,8,4,5,2017,8,9,3,1
2017-08-04,2017-08-10,6,1060,2017,8,4,5,2017,8,10,4,1
2017-08-04,2017-09-06,33,760,2017,8,4,5,2017,9,6,3,4
2017-08-04,2017-09-07,34,760,2017,8,4,5,2017,9,7,4,4
2017-08-04,2017-09-26,53,760,2017,8,4,5,2017,9,26,2,6
2017-08-04,2017-08-23,19,790,2017,8,4,5,2017,8,23,3,2
2017-08-04,2017-08-24,20,790,2017,8,4,5,2017,8,24,4,2
2017-08-04,2017-08-30,26,790,2017,8,4,5,2017,8,30,3,3
2017-08-04,2017-08-31,27,790,2017,8,4,5,2017,8,31,4,3
2017-08-04,2017-08-16,12,810,2017,8,4,5,2017,8,16,3,2
2017-08-04,2017-08-17,13,810,2017,8,4,5,2017,8,17,4,2
2017-08-04,2017-09-03,30,640,2017,8,4,5,2017,9,3,7,3
2017-08-04,2017-09-10,37,640,2017,8,4,5,2017,9,10,7,4
2017-08-04,2017-09-12,39,640,2017,8,4,5,2017,9,12,2,4
2017-08-04,2017-09-17,44,640,2017,8,4,5,2017,9,17,7,5
2017-08-04,2017-09-19,46,640,2017,8,4,5,2017,9,19,2,5
2017-08-04,2017-09-24,51,640,2017,8,4,5,2017,9,24,7,6
2017-08-04,2017-08-20,16,660,2017,8,4,5,2017,8,20,7,2
2017-08-04,2017-08-22,18,660,2017,8,4,5,2017,8,22,2,2
2017-08-04,2017-08-27,23,660,2017,8,4,5,2017,8,27,7,3
2017-08-04,2017-08-29,25,660,2017,8,4,5,2017,8,29,2,3
2017-08-04,2017-08-13,9,680,2017,8,4,5,2017,8,13,7,1
2017-08-04,2017-08-15,11,680,2017,8,4,5,2017,8,15,2,2
2017-08-04,2017-08-11,7,1230,2017,8,4,5,2017,8,11,5,1
2017-08-04,2017-08-18,14,1230,2017,8,4,5,2017,8,18,5,2
2017-08-04,2017-08-25,21,1230,2017,8,4,5,2017,8,25,5,3
2017-08-04,2017-09-01,28,1230,2017,8,4,5,2017,9,1,5,3
2017-08-04,2017-09-08,35,1230,2017,8,4,5,2017,9,8,5,4
2017-08-04,2017-09-15,42,1230,2017,8,4,5,2017,9,15,5,5
2017-08-04,2017-09-22,49,1230,2017,8,4,5,2017,9,22,5,5
2017-08-04,2017-09-27,54,1230,2017,8,4,5,2017,9,27,3,6
2017-08-04,2017-09-28,55,1230,2017,8,4,5,2017,9,28,4,6
2017-08-04,2017-09-29,56,1230,2017,8,4,5,2017,9,29,5,6
2017-08-04,2017-09-30,57,1230,2017,8,4,5,2017,9,30,6,6
2017-08-04,2017-10-01,58,1230,2017,8,4,5,2017,10,1,7,6
2017-08-04,2017-10-02,59,1230,2017,8,4,5,2017,10,2,1,6
2017-08-04,2017-10-03,60,1230,2017,8,4,5,2017,10,3,2,6
2017-08-05,2017-09-13,39,870,2017,8,5,6,2017,9,13,3,4
2017-08-05,2017-09-14,40,870,2017,8,5,6,2017,9,14,4,4
2017-08-05,2017-09-20,46,870,2017,8,5,6,2017,9,20,3,5
2017-08-05,2017-09-21,47,870,2017,8,5,6,2017,9,21,4,5
2017-08-05,2017-09-04,30,520,2017,8,5,6,2017,9,4,1,3
2017-08-05,2017-09-05,31,520,2017,8,5,6,2017,9,5,2,4
2017-08-05,2017-09-09,35,520,2017,8,5,6,2017,9,9,6,4
2017-08-05,2017-09-11,37,520,2017,8,5,6,2017,9,11,1,4
2017-08-05,2017-09-16,42,520,2017,8,5,6,2017,9,16,6,5
2017-08-05,2017-09-18,44,520,2017,8,5,6,2017,9,18,1,5
2017-08-05,2017-09-23,49,520,2017,8,5,6,2017,9,23,6,5
2017-08-05,2017-09-25,51,520,2017,8,5,6,2017,9,25,1,6
2017-08-05,2017-08-21,16,540,2017,8,5,6,2017,8,21,1,2
2017-08-05,2017-08-26,21,540,2017,8,5,6,2017,8,26,6,3
2017-08-05,2017-08-28,23,540,2017,8,5,6,2017,8,28,1,3
2017-08-05,2017-09-02,28,540,2017,8,5,6,2017,9,2,6,3
2017-08-05,2017-08-12,7,550,2017,8,5,6,2017,8,12,6,1
2017-08-05,2017-08-14,9,550,2017,8,5,6,2017,8,14,1,1
2017-08-05,2017-08-19,14,550,2017,8,5,6,2017,8,19,6,2
2017-08-05,2017-08-06,1,1060,2017,8,5,6,2017,8,6,7,1
2017-08-05,2017-08-07,2,1060,2017,8,5,6,2017,8,7,1,1
2017-08-05,2017-08-08,3,1060,2017,8,5,6,2017,8,8,2,1
2017-08-05,2017-08-09,4,1060,2017,8,5,6,2017,8,9,3,1
2017-08-05,2017-08-10,5,1060,2017,8,5,6,2017,8,10,4,1
2017-08-05,2017-09-06,32,760,2017,8,5,6,2017,9,6,3,4
2017-08-05,2017-09-07,33,760,2017,8,5,6,2017,9,7,4,4
2017-08-05,2017-09-26,52,760,2017,8,5,6,2017,9,26,2,6
2017-08-05,2017-08-23,18,790,2017,8,5,6,2017,8,23,3,2
2017-08-05,2017-08-24,19,790,2017,8,5,6,2017,8,24,4,2
2017-08-05,2017-08-30,25,790,2017,8,5,6,2017,8,30,3,3
2017-08-05,2017-08-31,26,790,2017,8,5,6,2017,8,31,4,3
2017-08-05,2017-08-16,11,810,2017,8,5,6,2017,8,16,3,2
2017-08-05,2017-08-17,12,810,2017,8,5,6,2017,8,17,4,2
2017-08-05,2017-09-10,36,640,2017,8,5,6,2017,9,10,7,4
2017-08-05,2017-09-12,38,640,2017,8,5,6,2017,9,12,2,4
2017-08-05,2017-09-17,43,640,2017,8,5,6,2017,9,17,7,5
2017-08-05,2017-09-19,45,640,2017,8,5,6,2017,9,19,2,5
2017-08-05,2017-09-24,50,640,2017,8,5,6,2017,9,24,7,5
2017-08-05,2017-08-20,15,660,2017,8,5,6,2017,8,20,7,2
2017-08-05,2017-08-22,17,660,2017,8,5,6,2017,8,22,2,2
2017-08-05,2017-08-27,22,660,2017,8,5,6,2017,8,27,7,3
2017-08-05,2017-08-29,24,660,2017,8,5,6,2017,8,29,2,3
2017-08-05,2017-09-03,29,660,2017,8,5,6,2017,9,3,7,3
2017-08-05,2017-08-13,8,680,2017,8,5,6,2017,8,13,7,1
2017-08-05,2017-08-15,10,680,2017,8,5,6,2017,8,15,2,1
2017-08-05,2017-08-11,6,1230,2017,8,5,6,2017,8,11,5,1
2017-08-05,2017-08-18,13,1230,2017,8,5,6,2017,8,18,5,2
2017-08-05,2017-08-25,20,1230,2017,8,5,6,2017,8,25,5,2
2017-08-05,2017-09-01,27,1230,2017,8,5,6,2017,9,1,5,3
2017-08-05,2017-09-08,34,1230,2017,8,5,6,2017,9,8,5,4
2017-08-05,2017-09-15,41,1230,2017,8,5,6,2017,9,15,5,5
2017-08-05,2017-09-22,48,1230,2017,8,5,6,2017,9,22,5,5
2017-08-05,2017-09-27,53,1230,2017,8,5,6,2017,9,27,3,6
2017-08-05,2017-09-28,54,1230,2017,8,5,6,2017,9,28,4,6
2017-08-05,2017-09-29,55,1230,2017,8,5,6,2017,9,29,5,6
2017-08-05,2017-09-30,56,1230,2017,8,5,6,2017,9,30,6,6
2017-08-05,2017-10-01,57,1230,2017,8,5,6,2017,10,1,7,6
2017-08-05,2017-10-02,58,1230,2017,8,5,6,2017,10,2,1,6
2017-08-05,2017-10-03,59,1230,2017,8,5,6,2017,10,3,2,6
2017-08-05,2017-10-04,60,1230,2017,8,5,6,2017,10,4,3,6
2017-08-06,2017-09-13,38,870,2017,8,6,7,2017,9,13,3,4
2017-08-06,2017-09-14,39,870,2017,8,6,7,2017,9,14,4,4
2017-08-06,2017-09-20,45,870,2017,8,6,7,2017,9,20,3,5
2017-08-06,2017-09-21,46,870,2017,8,6,7,2017,9,21,4,5
2017-08-06,2017-09-05,30,520,2017,8,6,7,2017,9,5,2,3
2017-08-06,2017-09-09,34,520,2017,8,6,7,2017,9,9,6,4
2017-08-06,2017-09-11,36,520,2017,8,6,7,2017,9,11,1,4
2017-08-06,2017-09-16,41,520,2017,8,6,7,2017,9,16,6,5
2017-08-06,2017-09-18,43,520,2017,8,6,7,2017,9,18,1,5
2017-08-06,2017-09-23,48,520,2017,8,6,7,2017,9,23,6,5
2017-08-06,2017-09-25,50,520,2017,8,6,7,2017,9,25,1,5
2017-08-06,2017-08-21,15,540,2017,8,6,7,2017,8,21,1,2
2017-08-06,2017-08-26,20,540,2017,8,6,7,2017,8,26,6,2
2017-08-06,2017-08-28,22,540,2017,8,6,7,2017,8,28,1,3
2017-08-06,2017-09-02,27,540,2017,8,6,7,2017,9,2,6,3
2017-08-06,2017-09-04,29,540,2017,8,6,7,2017,9,4,1,3
2017-08-06,2017-08-14,8,550,2017,8,6,7,2017,8,14,1,1
2017-08-06,2017-08-19,13,550,2017,8,6,7,2017,8,19,6,2
2017-08-06,2017-08-07,1,1060,2017,8,6,7,2017,8,7,1,1
2017-08-06,2017-08-08,2,1060,2017,8,6,7,2017,8,8,2,1
2017-08-06,2017-08-09,3,1060,2017,8,6,7,2017,8,9,3,1
2017-08-06,2017-08-10,4,1060,2017,8,6,7,2017,8,10,4,1
2017-08-06,2017-09-06,31,760,2017,8,6,7,2017,9,6,3,4
2017-08-06,2017-09-07,32,760,2017,8,6,7,2017,9,7,4,4
2017-08-06,2017-09-26,51,760,2017,8,6,7,2017,9,26,2,6
2017-08-06,2017-08-23,17,790,2017,8,6,7,2017,8,23,3,2
2017-08-06,2017-08-24,18,790,2017,8,6,7,2017,8,24,4,2
2017-08-06,2017-08-30,24,790,2017,8,6,7,2017,8,30,3,3
2017-08-06,2017-08-31,25,790,2017,8,6,7,2017,8,31,4,3
2017-08-06,2017-08-16,10,810,2017,8,6,7,2017,8,16,3,1
2017-08-06,2017-08-17,11,810,2017,8,6,7,2017,8,17,4,2
2017-08-06,2017-09-10,35,640,2017,8,6,7,2017,9,10,7,4
2017-08-06,2017-09-12,37,640,2017,8,6,7,2017,9,12,2,4
2017-08-06,2017-09-17,42,640,2017,8,6,7,2017,9,17,7,5
2017-08-06,2017-09-19,44,640,2017,8,6,7,2017,9,19,2,5
2017-08-06,2017-09-24,49,640,2017,8,6,7,2017,9,24,7,5
2017-08-06,2017-08-22,16,660,2017,8,6,7,2017,8,22,2,2
2017-08-06,2017-08-27,21,660,2017,8,6,7,2017,8,27,7,3
2017-08-06,2017-08-29,23,660,2017,8,6,7,2017,8,29,2,3
2017-08-06,2017-09-03,28,660,2017,8,6,7,2017,9,3,7,3
2017-08-06,2017-08-12,6,680,2017,8,6,7,2017,8,12,6,1
2017-08-06,2017-08-13,7,680,2017,8,6,7,2017,8,13,7,1
2017-08-06,2017-08-15,9,680,2017,8,6,7,2017,8,15,2,1
2017-08-06,2017-08-20,14,680,2017,8,6,7,2017,8,20,7,2
2017-08-06,2017-08-11,5,1230,2017,8,6,7,2017,8,11,5,1
2017-08-06,2017-08-18,12,1230,2017,8,6,7,2017,8,18,5,2
2017-08-06,2017-08-25,19,1230,2017,8,6,7,2017,8,25,5,2
2017-08-06,2017-09-01,26,1230,2017,8,6,7,2017,9,1,5,3
2017-08-06,2017-09-08,33,1230,2017,8,6,7,2017,9,8,5,4
2017-08-06,2017-09-15,40,1230,2017,8,6,7,2017,9,15,5,4
2017-08-06,2017-09-22,47,1230,2017,8,6,7,2017,9,22,5,5
2017-08-06,2017-09-27,52,1230,2017,8,6,7,2017,9,27,3,6
2017-08-06,2017-09-28,53,1230,2017,8,6,7,2017,9,28,4,6
2017-08-06,2017-09-29,54,1230,2017,8,6,7,2017,9,29,5,6
2017-08-06,2017-09-30,55,1230,2017,8,6,7,2017,9,30,6,6
2017-08-06,2017-10-01,56,1230,2017,8,6,7,2017,10,1,7,6
2017-08-06,2017-10-02,57,1230,2017,8,6,7,2017,10,2,1,6
2017-08-06,2017-10-03,58,1230,2017,8,6,7,2017,10,3,2,6
2017-08-06,2017-10-04,59,1230,2017,8,6,7,2017,10,4,3,6
2017-08-06,2017-10-05,60,1230,2017,8,6,7,2017,10,5,4,6
2017-08-07,2017-09-13,37,870,2017,8,7,1,2017,9,13,3,4
2017-08-07,2017-09-14,38,870,2017,8,7,1,2017,9,14,4,4
2017-08-07,2017-09-09,33,520,2017,8,7,1,2017,9,9,6,4
2017-08-07,2017-09-11,35,520,2017,8,7,1,2017,9,11,1,4
2017-08-07,2017-09-16,40,520,2017,8,7,1,2017,9,16,6,4
2017-08-07,2017-09-23,47,520,2017,8,7,1,2017,9,23,6,5
2017-08-07,2017-09-25,49,520,2017,8,7,1,2017,9,25,1,5
2017-08-07,2017-08-28,21,540,2017,8,7,1,2017,8,28,1,3
2017-08-07,2017-09-02,26,540,2017,8,7,1,2017,9,2,6,3
2017-08-07,2017-09-04,28,540,2017,8,7,1,2017,9,4,1,3
2017-08-07,2017-08-19,12,550,2017,8,7,1,2017,8,19,6,2
2017-08-07,2017-08-08,1,1060,2017,8,7,1,2017,8,8,2,1
2017-08-07,2017-08-09,2,1060,2017,8,7,1,2017,8,9,3,1
2017-08-07,2017-08-10,3,1060,2017,8,7,1,2017,8,10,4,1
2017-08-07,2017-08-12,5,1060,2017,8,7,1,2017,8,12,6,1
2017-08-07,2017-09-06,30,760,2017,8,7,1,2017,9,6,3,3
2017-08-07,2017-09-07,31,760,2017,8,7,1,2017,9,7,4,4
2017-08-07,2017-09-26,50,760,2017,8,7,1,2017,9,26,2,5
2017-08-07,2017-08-23,16,790,2017,8,7,1,2017,8,23,3,2
2017-08-07,2017-08-24,17,790,2017,8,7,1,2017,8,24,4,2
2017-08-07,2017-08-30,23,790,2017,8,7,1,2017,8,30,3,3
2017-08-07,2017-08-31,24,790,2017,8,7,1,2017,8,31,4,3
2017-08-07,2017-08-16,9,810,2017,8,7,1,2017,8,16,3,1
2017-08-07,2017-08-17,10,810,2017,8,7,1,2017,8,17,4,1
2017-08-07,2017-09-12,36,640,2017,8,7,1,2017,9,12,2,4
2017-08-07,2017-09-17,41,640,2017,8,7,1,2017,9,17,7,5
2017-08-07,2017-09-19,43,640,2017,8,7,1,2017,9,19,2,5
2017-08-07,2017-09-24,48,640,2017,8,7,1,2017,9,24,7,5
2017-08-07,2017-08-27,20,660,2017,8,7,1,2017,8,27,7,2
2017-08-07,2017-08-29,22,660,2017,8,7,1,2017,8,29,2,3
2017-08-07,2017-09-03,27,660,2017,8,7,1,2017,9,3,7,3
2017-08-07,2017-08-13,6,680,2017,8,7,1,2017,8,13,7,1
2017-08-07,2017-08-15,8,680,2017,8,7,1,2017,8,15,2,1
2017-08-07,2017-08-11,4,1230,2017,8,7,1,2017,8,11,5,1
2017-08-07,2017-08-18,11,1230,2017,8,7,1,2017,8,18,5,2
2017-08-07,2017-08-25,18,1230,2017,8,7,1,2017,8,25,5,2
2017-08-07,2017-09-08,32,1230,2017,8,7,1,2017,9,8,5,4
2017-08-07,2017-09-22,46,1230,2017,8,7,1,2017,9,22,5,5
2017-08-07,2017-09-27,51,1230,2017,8,7,1,2017,9,27,3,6
2017-08-07,2017-09-28,52,1230,2017,8,7,1,2017,9,28,4,6
2017-08-07,2017-09-29,53,1230,2017,8,7,1,2017,9,29,5,6
2017-08-07,2017-09-30,54,1230,2017,8,7,1,2017,9,30,6,6
2017-08-07,2017-10-01,55,1230,2017,8,7,1,2017,10,1,7,6
2017-08-07,2017-10-02,56,1230,2017,8,7,1,2017,10,2,1,6
2017-08-07,2017-10-03,57,1230,2017,8,7,1,2017,10,3,2,6
2017-08-07,2017-10-04,58,1230,2017,8,7,1,2017,10,4,3,6
2017-08-07,2017-10-05,59,1230,2017,8,7,1,2017,10,5,4,6
2017-08-07,2017-10-06,60,1230,2017,8,7,1,2017,10,6,5,6
2017-08-08,2017-08-26,18,470,2017,8,8,2,2017,8,26,6,2
2017-08-08,2017-09-02,25,470,2017,8,8,2,2017,9,2,6,3
2017-08-08,2017-09-13,36,870,2017,8,8,2,2017,9,13,3,4
2017-08-08,2017-09-20,43,870,2017,8,8,2,2017,9,20,3,5
2017-08-08,2017-09-21,44,870,2017,8,8,2,2017,9,21,4,5
2017-08-08,2017-09-09,32,520,2017,8,8,2,2017,9,9,6,4
2017-08-08,2017-09-11,34,520,2017,8,8,2,2017,9,11,1,4
2017-08-08,2017-09-16,39,520,2017,8,8,2,2017,9,16,6,4
2017-08-08,2017-09-18,41,520,2017,8,8,2,2017,9,18,1,5
2017-08-08,2017-09-23,46,520,2017,8,8,2,2017,9,23,6,5
2017-08-08,2017-09-25,48,520,2017,8,8,2,2017,9,25,1,5
2017-08-08,2017-08-28,20,540,2017,8,8,2,2017,8,28,1,2
2017-08-08,2017-09-04,27,540,2017,8,8,2,2017,9,4,1,3
2017-08-08,2017-09-05,28,540,2017,8,8,2,2017,9,5,2,3
2017-08-08,2017-08-14,6,550,2017,8,8,2,2017,8,14,1,1
2017-08-08,2017-08-19,11,550,2017,8,8,2,2017,8,19,6,2
2017-08-08,2017-08-21,13,550,2017,8,8,2,2017,8,21,1,2
2017-08-08,2017-08-09,1,1060,2017,8,8,2,2017,8,9,3,1
2017-08-08,2017-08-10,2,1060,2017,8,8,2,2017,8,10,4,1
2017-08-08,2017-08-12,4,1060,2017,8,8,2,2017,8,12,6,1
2017-08-08,2017-08-13,5,1060,2017,8,8,2,2017,8,13,7,1
2017-08-08,2017-09-06,29,760,2017,8,8,2,2017,9,6,3,3
2017-08-08,2017-09-07,30,760,2017,8,8,2,2017,9,7,4,3
2017-08-08,2017-09-26,49,760,2017,8,8,2,2017,9,26,2,5
2017-08-08,2017-08-23,15,790,2017,8,8,2,2017,8,23,3,2
2017-08-08,2017-08-24,16,790,2017,8,8,2,2017,8,24,4,2
2017-08-08,2017-08-30,22,790,2017,8,8,2,2017,8,30,3,3
2017-08-08,2017-08-31,23,790,2017,8,8,2,2017,8,31,4,3
2017-08-08,2017-08-16,8,810,2017,8,8,2,2017,8,16,3,1
2017-08-08,2017-08-17,9,810,2017,8,8,2,2017,8,17,4,1
2017-08-08,2017-09-10,33,640,2017,8,8,2,2017,9,10,7,4
2017-08-08,2017-09-12,35,640,2017,8,8,2,2017,9,12,2,4
2017-08-08,2017-09-17,40,640,2017,8,8,2,2017,9,17,7,4
2017-08-08,2017-09-24,47,640,2017,8,8,2,2017,9,24,7,5
2017-08-08,2017-08-22,14,660,2017,8,8,2,2017,8,22,2,2
2017-08-08,2017-08-27,19,660,2017,8,8,2,2017,8,27,7,2
2017-08-08,2017-09-03,26,660,2017,8,8,2,2017,9,3,7,3
2017-08-08,2017-08-15,7,680,2017,8,8,2,2017,8,15,2,1
2017-08-08,2017-08-20,12,680,2017,8,8,2,2017,8,20,7,2
2017-08-08,2017-08-11,3,1230,2017,8,8,2,2017,8,11,5,1
2017-08-08,2017-08-18,10,1230,2017,8,8,2,2017,8,18,5,1
2017-08-08,2017-08-25,17,1230,2017,8,8,2,2017,8,25,5,2
2017-08-08,2017-09-01,24,1230,2017,8,8,2,2017,9,1,5,3
2017-08-08,2017-09-08,31,1230,2017,8,8,2,2017,9,8,5,4
2017-08-08,2017-09-15,38,1230,2017,8,8,2,2017,9,15,5,4
2017-08-08,2017-09-22,45,1230,2017,8,8,2,2017,9,22,5,5
2017-08-08,2017-09-27,50,1230,2017,8,8,2,2017,9,27,3,5
2017-08-08,2017-09-28,51,1230,2017,8,8,2,2017,9,28,4,6
2017-08-08,2017-09-29,52,1230,2017,8,8,2,2017,9,29,5,6
2017-08-08,2017-09-30,53,1230,2017,8,8,2,2017,9,30,6,6
2017-08-08,2017-10-01,54,1230,2017,8,8,2,2017,10,1,7,6
2017-08-08,2017-10-02,55,1230,2017,8,8,2,2017,10,2,1,6
2017-08-08,2017-10-03,56,1230,2017,8,8,2,2017,10,3,2,6
2017-08-08,2017-10-04,57,1230,2017,8,8,2,2017,10,4,3,6
2017-08-08,2017-10-05,58,1230,2017,8,8,2,2017,10,5,4,6
2017-08-08,2017-10-06,59,1230,2017,8,8,2,2017,10,6,5,6
2017-08-08,2017-10-07,60,1230,2017,8,8,2,2017,10,7,6,6
2017-08-09,2017-08-26,17,470,2017,8,9,3,2017,8,26,6,2
2017-08-09,2017-09-02,24,470,2017,8,9,3,2017,9,2,6,3
2017-08-09,2017-09-13,35,870,2017,8,9,3,2017,9,13,3,4
2017-08-09,2017-09-14,36,870,2017,8,9,3,2017,9,14,4,4
2017-08-09,2017-09-20,42,870,2017,8,9,3,2017,9,20,3,5
2017-08-09,2017-09-21,43,870,2017,8,9,3,2017,9,21,4,5
2017-08-09,2017-09-09,31,520,2017,8,9,3,2017,9,9,6,4
2017-08-09,2017-09-11,33,520,2017,8,9,3,2017,9,11,1,4
2017-08-09,2017-09-16,38,520,2017,8,9,3,2017,9,16,6,4
2017-08-09,2017-09-18,40,520,2017,8,9,3,2017,9,18,1,4
2017-08-09,2017-09-23,45,520,2017,8,9,3,2017,9,23,6,5
2017-08-09,2017-09-25,47,520,2017,8,9,3,2017,9,25,1,5
2017-08-09,2017-08-28,19,540,2017,8,9,3,2017,8,28,1,2
2017-08-09,2017-09-04,26,540,2017,8,9,3,2017,9,4,1,3
2017-08-09,2017-09-05,27,540,2017,8,9,3,2017,9,5,2,3
2017-08-09,2017-08-19,10,550,2017,8,9,3,2017,8,19,6,1
2017-08-09,2017-08-21,12,550,2017,8,9,3,2017,8,21,1,2
2017-08-09,2017-08-10,1,1060,2017,8,9,3,2017,8,10,4,1
2017-08-09,2017-08-12,3,1060,2017,8,9,3,2017,8,12,6,1
2017-08-09,2017-08-13,4,1060,2017,8,9,3,2017,8,13,7,1
2017-08-09,2017-08-14,5,1060,2017,8,9,3,2017,8,14,1,1
2017-08-09,2017-09-07,29,760,2017,8,9,3,2017,9,7,4,3
2017-08-09,2017-09-26,48,760,2017,8,9,3,2017,9,26,2,5
2017-08-09,2017-08-23,14,790,2017,8,9,3,2017,8,23,3,2
2017-08-09,2017-08-24,15,790,2017,8,9,3,2017,8,24,4,2
2017-08-09,2017-08-30,21,790,2017,8,9,3,2017,8,30,3,3
2017-08-09,2017-08-31,22,790,2017,8,9,3,2017,8,31,4,3
2017-08-09,2017-09-06,28,790,2017,8,9,3,2017,9,6,3,3
2017-08-09,2017-08-16,7,810,2017,8,9,3,2017,8,16,3,1
2017-08-09,2017-08-17,8,810,2017,8,9,3,2017,8,17,4,1
2017-08-09,2017-09-10,32,640,2017,8,9,3,2017,9,10,7,4
2017-08-09,2017-09-12,34,640,2017,8,9,3,2017,9,12,2,4
2017-08-09,2017-09-17,39,640,2017,8,9,3,2017,9,17,7,4
2017-08-09,2017-09-19,41,640,2017,8,9,3,2017,9,19,2,5
2017-08-09,2017-09-24,46,640,2017,8,9,3,2017,9,24,7,5
2017-08-09,2017-08-27,18,660,2017,8,9,3,2017,8,27,7,2
2017-08-09,2017-08-29,20,660,2017,8,9,3,2017,8,29,2,2
2017-08-09,2017-09-03,25,660,2017,8,9,3,2017,9,3,7,3
2017-08-09,2017-08-15,6,680,2017,8,9,3,2017,8,15,2,1
2017-08-09,2017-08-20,11,680,2017,8,9,3,2017,8,20,7,2
2017-08-09,2017-08-22,13,680,2017,8,9,3,2017,8,22,2,2
2017-08-09,2017-08-11,2,1230,2017,8,9,3,2017,8,11,5,1
2017-08-09,2017-08-18,9,1230,2017,8,9,3,2017,8,18,5,1
2017-08-09,2017-08-25,16,1230,2017,8,9,3,2017,8,25,5,2
2017-08-09,2017-09-01,23,1230,2017,8,9,3,2017,9,1,5,3
2017-08-09,2017-09-08,30,1230,2017,8,9,3,2017,9,8,5,3
2017-08-09,2017-09-15,37,1230,2017,8,9,3,2017,9,15,5,4
2017-08-09,2017-09-22,44,1230,2017,8,9,3,2017,9,22,5,5
2017-08-09,2017-09-27,49,1230,2017,8,9,3,2017,9,27,3,5
2017-08-09,2017-09-28,50,1230,2017,8,9,3,2017,9,28,4,5
2017-08-09,2017-09-29,51,1230,2017,8,9,3,2017,9,29,5,6
2017-08-09,2017-09-30,52,1230,2017,8,9,3,2017,9,30,6,6
2017-08-09,2017-10-01,53,1230,2017,8,9,3,2017,10,1,7,6
2017-08-09,2017-10-02,54,1230,2017,8,9,3,2017,10,2,1,6
2017-08-09,2017-10-03,55,1230,2017,8,9,3,2017,10,3,2,6
2017-08-09,2017-10-04,56,1230,2017,8,9,3,2017,10,4,3,6
2017-08-09,2017-10-05,57,1230,2017,8,9,3,2017,10,5,4,6
2017-08-09,2017-10-06,58,1230,2017,8,9,3,2017,10,6,5,6
2017-08-09,2017-10-07,59,1230,2017,8,9,3,2017,10,7,6,6
2017-08-09,2017-10-08,60,1230,2017,8,9,3,2017,10,8,7,6
2017-08-10,2017-08-26,16,470,2017,8,10,4,2017,8,26,6,2
2017-08-10,2017-09-02,23,470,2017,8,10,4,2017,9,2,6,3
2017-08-10,2017-09-13,34,870,2017,8,10,4,2017,9,13,3,4
2017-08-10,2017-09-14,35,870,2017,8,10,4,2017,9,14,4,4
2017-08-10,2017-09-20,41,870,2017,8,10,4,2017,9,20,3,5
2017-08-10,2017-09-21,42,870,2017,8,10,4,2017,9,21,4,5
2017-08-10,2017-09-09,30,520,2017,8,10,4,2017,9,9,6,3
2017-08-10,2017-09-11,32,520,2017,8,10,4,2017,9,11,1,4
2017-08-10,2017-09-16,37,520,2017,8,10,4,2017,9,16,6,4
2017-08-10,2017-09-18,39,520,2017,8,10,4,2017,9,18,1,4
2017-08-10,2017-09-23,44,520,2017,8,10,4,2017,9,23,6,5
2017-08-10,2017-09-25,46,520,2017,8,10,4,2017,9,25,1,5
2017-08-10,2017-08-28,18,540,2017,8,10,4,2017,8,28,1,2
2017-08-10,2017-09-04,25,540,2017,8,10,4,2017,9,4,1,3
2017-08-10,2017-09-05,26,540,2017,8,10,4,2017,9,5,2,3
2017-08-10,2017-08-19,9,550,2017,8,10,4,2017,8,19,6,1
2017-08-10,2017-08-21,11,550,2017,8,10,4,2017,8,21,1,2
2017-08-10,2017-08-12,2,1060,2017,8,10,4,2017,8,12,6,1
2017-08-10,2017-08-13,3,1060,2017,8,10,4,2017,8,13,7,1
2017-08-10,2017-08-14,4,1060,2017,8,10,4,2017,8,14,1,1
2017-08-10,2017-08-15,5,1060,2017,8,10,4,2017,8,15,2,1
2017-08-10,2017-09-26,47,760,2017,8,10,4,2017,9,26,2,5
2017-08-10,2017-08-24,14,790,2017,8,10,4,2017,8,24,4,2
2017-08-10,2017-08-30,20,790,2017,8,10,4,2017,8,30,3,2
2017-08-10,2017-08-31,21,790,2017,8,10,4,2017,8,31,4,3
2017-08-10,2017-09-06,27,790,2017,8,10,4,2017,9,6,3,3
